,transaction_id,user_id,transaction_type,amount,location,device_type,network_provider,user_type,"time_of_day(morning, afternoon, evening, night)",is_foreign_number,is_sim_recently_swapped,has_multiple_accounts,datetime
3959,TX103959,user_3294,Pay Bill,2628.81,Nyeri,Feature Phone,Safaricom,individual,,0,0,0,6/11/2024 20:55
3960,TX103960,user_9263,Send Money,105.92,Machakos,iOS,Airtel,individual,,0,0,0,6/29/2024 6:44
3961,TX103961,user_5482,Buy Airtime,14721.27,Kisumu,iOS,Airtel,agent,,0,0,0,6/10/2024 10:12
3962,TX103962,user_1698,Lipa na M-Pesa,270.21,Meru,Android,Safaricom,individual,,0,0,0,6/8/2024 9:44
3963,TX103963,user_8243,Pay Bill,4167.07,Thika,Android,Airtel,agent,,0,0,0,6/17/2024 19:30
3964,TX103964,user_6918,Lipa na M-Pesa,2012.26,Nyeri,Feature Phone,Safaricom,individual,,0,0,0,6/11/2024 18:28
3965,TX103965,user_1348,Send Money,1003.71,Meru,iOS,Telkom Kenya,agent,,0,1,0,6/8/2024 22:24
3966,TX103966,user_6374,Pay Bill,3949.49,Machakos,Feature Phone,Safaricom,agent,,0,0,0,6/7/2024 12:40
3967,TX103967,user_8869,Withdraw Cash,470.95,Meru,Feature Phone,Airtel,individual,,0,0,0,6/19/2024 4:28
3968,TX103968,user_1307,Buy Airtime,6837.83,Nakuru,Android,Telkom Kenya,individual,,0,0,0,6/21/2024 8:10
3969,TX103969,user_4416,Deposit Cash,1009.74,Nyeri,iOS,Airtel,agent,,0,0,0,6/12/2024 3:31
3970,TX103970,user_5820,Buy Airtime,1569.96,Nyeri,Android,Safaricom,individual,,0,0,0,6/15/2024 0:04
3971,TX103971,user_4558,Pay Bill,3504.98,Kisumu,Feature Phone,Telkom Kenya,individual,,0,0,0,6/9/2024 11:54
3972,TX103972,user_5478,Buy Airtime,3.6,Machakos,Feature Phone,Safaricom,individual,,0,0,1,6/23/2024 10:24
3973,TX103973,user_7531,Deposit Cash,2240.27,Eldoret,iOS,Telkom Kenya,individual,,0,0,0,6/7/2024 13:06
3974,TX103974,user_5620,Withdraw Cash,7863.34,Meru,iOS,Airtel,individual,,0,0,0,6/15/2024 9:47
3975,TX103975,user_3985,Lipa na M-Pesa,3992.57,Garissa,iOS,Safaricom,individual,,0,0,0,6/27/2024 1:09
3976,TX103976,user_9112,Withdraw Cash,1718.01,Meru,iOS,Telkom Kenya,agent,,0,0,0,6/15/2024 7:42
3977,TX103977,user_9467,Buy Airtime,3780.21,Machakos,Android,Telkom Kenya,individual,,0,0,0,6/24/2024 22:10
3978,TX103978,user_3547,Deposit Cash,9652.33,Garissa,Android,Telkom Kenya,individual,,0,0,0,6/12/2024 12:29
3979,TX103979,user_1336,Lipa na M-Pesa,728.05,Nakuru,Android,Safaricom,individual,,0,0,1,6/9/2024 14:33
3980,TX103980,user_3979,Deposit Cash,2656.07,Nairobi,Android,Airtel,individual,,0,0,0,6/25/2024 0:08
3981,TX103981,user_4968,Withdraw Cash,936.38,Machakos,Feature Phone,Airtel,individual,,0,0,0,6/23/2024 20:10
3982,TX103982,user_1910,Send Money,6739.91,Nakuru,Android,Telkom Kenya,individual,,0,0,0,6/10/2024 13:18
3983,TX103983,user_2996,Send Money,4468.53,Kisumu,Android,Airtel,individual,,0,0,0,6/5/2024 22:17
3984,TX103984,user_4129,Lipa na M-Pesa,5651.91,Mombasa,iOS,Safaricom,individual,,0,0,0,6/24/2024 23:24
3985,TX103985,user_6447,Lipa na M-Pesa,10027.19,Kisumu,Feature Phone,Airtel,individual,,0,0,0,6/18/2024 13:54
3986,TX103986,user_7129,Lipa na M-Pesa,925.29,Nyeri,Android,Airtel,agent,,0,0,0,6/23/2024 7:39
3987,TX103987,user_6850,Send Money,174.81,Mombasa,Feature Phone,Safaricom,agent,,0,0,0,6/1/2024 17:47
3988,TX103988,user_5204,Withdraw Cash,1203.17,Meru,Feature Phone,Safaricom,individual,,0,0,0,6/4/2024 6:31
3989,TX103989,user_8446,Lipa na M-Pesa,1782.87,Nairobi,Feature Phone,Airtel,individual,,0,0,0,6/5/2024 17:23
3990,TX103990,user_9519,Send Money,3434.39,Mombasa,Feature Phone,Airtel,individual,,0,0,0,6/6/2024 4:55
3991,TX103991,user_1314,Lipa na M-Pesa,5593.09,Mombasa,iOS,Airtel,individual,,0,0,1,6/7/2024 22:50
3992,TX103992,user_2134,Lipa na M-Pesa,1506.68,Nakuru,iOS,Telkom Kenya,individual,,0,0,0,6/29/2024 23:32
3993,TX103993,user_5876,Deposit Cash,2245.24,Nairobi,Feature Phone,Safaricom,individual,,0,0,0,6/21/2024 11:21
3994,TX103994,user_9102,Lipa na M-Pesa,5387.53,Meru,Feature Phone,Telkom Kenya,individual,,0,0,0,6/24/2024 23:29
3995,TX103995,user_9347,Send Money,893.61,Machakos,Feature Phone,Telkom Kenya,individual,,0,0,0,6/28/2024 19:35
3996,TX103996,user_6592,Withdraw Cash,856.77,Mombasa,iOS,Telkom Kenya,individual,,0,0,0,6/21/2024 17:45
3997,TX103997,user_2724,Send Money,3114.05,Thika,iOS,Telkom Kenya,individual,,0,1,0,6/23/2024 8:44
3998,TX103998,user_4343,Send Money,2004.81,Nakuru,Feature Phone,Airtel,individual,,0,0,0,6/6/2024 3:29
3999,TX103999,user_1886,Lipa na M-Pesa,10408.68,Mombasa,Feature Phone,Safaricom,individual,,0,0,1,6/1/2024 21:20
4000,TX104000,user_1721,Deposit Cash,1545.8,Meru,Feature Phone,Airtel,individual,,0,0,0,6/25/2024 5:26
4001,TX104001,user_8678,Pay Bill,4988.43,Nairobi,Feature Phone,Safaricom,agent,,0,0,0,6/3/2024 7:16
4002,TX104002,user_4357,Pay Bill,3062.12,Thika,iOS,Telkom Kenya,agent,,0,0,1,6/13/2024 7:23
4003,TX104003,user_1870,Pay Bill,196.43,Thika,Android,Safaricom,individual,,0,0,0,6/14/2024 12:52
4004,TX104004,user_7751,Send Money,308.56,Kisumu,Android,Safaricom,individual,,0,0,0,6/20/2024 11:36
4005,TX104005,user_1497,Lipa na M-Pesa,794.84,Machakos,iOS,Safaricom,individual,,0,0,0,6/12/2024 3:19
4006,TX104006,user_2756,Pay Bill,540.73,Nyeri,iOS,Safaricom,agent,,0,0,0,6/15/2024 18:19
4007,TX104007,user_2117,Buy Airtime,1398.39,Kisumu,Android,Airtel,agent,,0,0,0,6/10/2024 18:26
4008,TX104008,user_3828,Buy Airtime,3027.84,Nyeri,Android,Telkom Kenya,individual,,0,1,0,6/28/2024 8:51
4009,TX104009,user_2647,Buy Airtime,3227.75,Machakos,Android,Airtel,individual,,0,0,1,6/8/2024 20:31
4010,TX104010,user_7992,Withdraw Cash,3101.59,Nakuru,Feature Phone,Telkom Kenya,individual,,0,1,0,6/9/2024 18:39
4011,TX104011,user_7771,Lipa na M-Pesa,437.92,Thika,Android,Airtel,individual,,0,0,0,6/1/2024 8:13
4012,TX104012,user_1142,Send Money,3208.99,Nairobi,Android,Airtel,individual,,0,0,0,6/11/2024 7:08
4013,TX104013,user_3761,Send Money,1845.21,Nakuru,Feature Phone,Airtel,individual,,0,1,0,6/3/2024 11:30
4014,TX104014,user_4435,Lipa na M-Pesa,8167.56,Meru,Feature Phone,Safaricom,individual,,0,0,0,6/25/2024 9:37
4015,TX104015,user_7622,Deposit Cash,8505.84,Meru,iOS,Safaricom,individual,,0,0,0,6/24/2024 4:10
4016,TX104016,user_8069,Deposit Cash,5116.19,Garissa,Feature Phone,Safaricom,individual,,0,0,1,6/10/2024 8:01
4017,TX104017,user_5512,Withdraw Cash,4250.34,Nairobi,Android,Safaricom,individual,,0,0,0,6/5/2024 0:36
4018,TX104018,user_2848,Lipa na M-Pesa,427.4,Meru,Feature Phone,Airtel,individual,,0,0,0,6/29/2024 20:45
4019,TX104019,user_3696,Deposit Cash,309.74,Nyeri,iOS,Airtel,individual,,0,0,1,6/26/2024 1:23
4020,TX104020,user_2717,Withdraw Cash,6432.32,Garissa,Android,Telkom Kenya,individual,,0,0,0,6/19/2024 12:14
4021,TX104021,user_4072,Pay Bill,1949.14,Eldoret,iOS,Safaricom,individual,,0,0,0,6/8/2024 18:38
4022,TX104022,user_3786,Pay Bill,2101.11,Eldoret,iOS,Safaricom,individual,,0,0,0,6/26/2024 9:50
4023,TX104023,user_4791,Withdraw Cash,6588.8,Meru,iOS,Safaricom,individual,,0,0,0,6/12/2024 18:35
4024,TX104024,user_4871,Lipa na M-Pesa,3399.75,Garissa,Feature Phone,Safaricom,individual,,0,0,0,6/22/2024 6:58
4025,TX104025,user_2806,Pay Bill,692.05,Thika,Feature Phone,Safaricom,individual,,0,0,0,6/13/2024 18:29
4026,TX104026,user_2504,Lipa na M-Pesa,829.52,Kisumu,iOS,Safaricom,individual,,0,0,0,6/4/2024 8:51
4027,TX104027,user_4308,Deposit Cash,22.39,Nyeri,iOS,Airtel,agent,,0,0,0,6/16/2024 14:46
4028,TX104028,user_8117,Pay Bill,4340.66,Thika,iOS,Safaricom,individual,,0,0,0,6/3/2024 1:37
4029,TX104029,user_6048,Deposit Cash,2326.72,Mombasa,iOS,Safaricom,individual,,0,0,0,6/20/2024 5:31
4030,TX104030,user_9263,Lipa na M-Pesa,10482.54,Meru,Feature Phone,Airtel,individual,,0,0,0,6/8/2024 9:52
4031,TX104031,user_2690,Lipa na M-Pesa,4381.33,Mombasa,Feature Phone,Telkom Kenya,individual,,0,0,0,6/19/2024 2:42
4032,TX104032,user_4303,Buy Airtime,381.04,Nairobi,iOS,Airtel,individual,,0,0,1,6/13/2024 8:14
4033,TX104033,user_4113,Withdraw Cash,616.67,Nakuru,Feature Phone,Safaricom,individual,,0,0,0,6/9/2024 9:16
4034,TX104034,user_8850,Send Money,2438.11,Meru,Android,Airtel,individual,,0,0,0,6/17/2024 21:23
4035,TX104035,user_7416,Withdraw Cash,9060.07,Thika,Feature Phone,Safaricom,individual,,0,0,0,6/5/2024 17:33
4036,TX104036,user_2504,Lipa na M-Pesa,994.08,Kisumu,iOS,Airtel,individual,,0,0,0,6/22/2024 10:45
4037,TX104037,user_9924,Lipa na M-Pesa,6112.02,Eldoret,Feature Phone,Telkom Kenya,individual,,0,0,0,6/23/2024 5:37
4038,TX104038,user_4924,Withdraw Cash,1310.27,Nakuru,Android,Safaricom,individual,,0,0,0,6/14/2024 17:41
4039,TX104039,user_9615,Lipa na M-Pesa,1100.99,Eldoret,Android,Airtel,individual,,0,1,0,6/7/2024 5:07
4040,TX104040,user_5485,Deposit Cash,8108.14,Nyeri,Feature Phone,Airtel,individual,,0,0,0,6/29/2024 23:52
4041,TX104041,user_9100,Pay Bill,169.38,Kisumu,Android,Airtel,individual,,1,0,0,6/28/2024 18:49
4042,TX104042,user_9684,Lipa na M-Pesa,3783.47,Nakuru,Android,Safaricom,individual,,0,0,1,6/26/2024 7:58
4043,TX104043,user_1191,Withdraw Cash,154.44,Garissa,Feature Phone,Airtel,individual,,0,0,0,6/20/2024 19:36
4044,TX104044,user_9690,Withdraw Cash,5646.42,Garissa,Feature Phone,Safaricom,individual,,0,0,0,6/22/2024 6:02
4045,TX104045,user_5917,Withdraw Cash,6189.61,Thika,Feature Phone,Safaricom,individual,,0,0,0,6/13/2024 6:21
4046,TX104046,user_6831,Buy Airtime,7833.93,Nyeri,iOS,Telkom Kenya,individual,,0,0,0,6/18/2024 2:17
4047,TX104047,user_5322,Deposit Cash,720.67,Garissa,iOS,Telkom Kenya,individual,,0,0,0,6/28/2024 20:58
4048,TX104048,user_7999,Deposit Cash,465.35,Eldoret,Android,Airtel,agent,,0,0,0,6/20/2024 9:12
4049,TX104049,user_8282,Buy Airtime,2450.85,Meru,Android,Safaricom,individual,,0,0,0,6/25/2024 18:46
4050,TX104050,user_2874,Deposit Cash,1109.32,Nyeri,Feature Phone,Airtel,individual,,0,0,0,6/21/2024 7:07
4051,TX104051,user_5763,Buy Airtime,3262.56,Thika,Android,Safaricom,individual,,0,0,0,6/20/2024 14:03
4052,TX104052,user_9464,Deposit Cash,2523.59,Nairobi,Feature Phone,Safaricom,individual,,0,0,0,6/9/2024 11:57
4053,TX104053,user_2051,Buy Airtime,547.68,Nyeri,iOS,Airtel,individual,,0,0,1,6/16/2024 15:58
4054,TX104054,user_8538,Buy Airtime,4704.95,Garissa,Feature Phone,Safaricom,agent,,0,0,0,6/1/2024 13:16
4055,TX104055,user_8411,Deposit Cash,5699.89,Thika,Android,Airtel,individual,,0,0,1,6/8/2024 8:54
4056,TX104056,user_7320,Buy Airtime,11543,Thika,Feature Phone,Safaricom,individual,,0,0,0,6/24/2024 17:22
4057,TX104057,user_3105,Deposit Cash,1761.96,Eldoret,Feature Phone,Airtel,individual,,0,0,0,6/28/2024 11:03
4058,TX104058,user_1307,Buy Airtime,1442.31,Eldoret,Feature Phone,Airtel,individual,,0,0,0,6/20/2024 5:42
4059,TX104059,user_8737,Withdraw Cash,747.31,Kisumu,Android,Telkom Kenya,individual,,0,0,0,6/22/2024 2:37
4060,TX104060,user_4359,Send Money,698.27,Machakos,Feature Phone,Telkom Kenya,individual,,1,0,0,6/25/2024 0:46
4061,TX104061,user_4176,Deposit Cash,1355.24,Machakos,Feature Phone,Safaricom,individual,,0,0,0,6/11/2024 3:48
4062,TX104062,user_2251,Buy Airtime,14025.38,Mombasa,Android,Airtel,individual,,0,0,0,6/14/2024 5:12
4063,TX104063,user_6366,Withdraw Cash,338.79,Nakuru,iOS,Airtel,individual,,0,0,0,6/7/2024 18:25
4064,TX104064,user_2517,Send Money,1050.87,Nyeri,iOS,Airtel,individual,,0,0,0,6/8/2024 12:59
4065,TX104065,user_7226,Buy Airtime,314.65,Nyeri,Android,Airtel,individual,,0,0,0,6/1/2024 4:26
4066,TX104066,user_6305,Send Money,1118.94,Garissa,iOS,Airtel,individual,,0,0,0,6/23/2024 18:38
4067,TX104067,user_6869,Deposit Cash,339.34,Eldoret,Feature Phone,Safaricom,individual,,0,1,1,6/11/2024 11:15
4068,TX104068,user_9039,Send Money,2484.67,Eldoret,Android,Telkom Kenya,individual,,0,0,0,6/24/2024 16:06
4069,TX104069,user_5891,Pay Bill,2019.1,Meru,Feature Phone,Airtel,individual,,0,0,0,6/10/2024 7:36
4070,TX104070,user_5992,Lipa na M-Pesa,669.28,Garissa,Feature Phone,Airtel,agent,,0,0,0,6/12/2024 15:31
4071,TX104071,user_2961,Pay Bill,672.49,Kisumu,Android,Airtel,individual,,0,1,0,6/15/2024 3:26
4072,TX104072,user_3863,Deposit Cash,3443.27,Kisumu,Feature Phone,Safaricom,agent,,0,0,0,6/20/2024 15:58
4073,TX104073,user_7603,Deposit Cash,1713.56,Nakuru,Android,Telkom Kenya,individual,,0,0,0,6/3/2024 21:57
4074,TX104074,user_5567,Send Money,202.42,Thika,Feature Phone,Telkom Kenya,agent,,0,0,0,6/25/2024 11:59
4075,TX104075,user_7513,Withdraw Cash,8848.49,Machakos,iOS,Airtel,agent,,0,0,0,6/14/2024 23:57
4076,TX104076,user_5005,Buy Airtime,1816.9,Nairobi,Feature Phone,Safaricom,individual,,0,0,0,6/7/2024 4:17
4077,TX104077,user_1183,Lipa na M-Pesa,3129.55,Garissa,Feature Phone,Telkom Kenya,individual,,0,0,0,6/11/2024 22:47
4078,TX104078,user_8755,Buy Airtime,7582.44,Machakos,Android,Telkom Kenya,individual,,0,0,0,6/5/2024 23:38
4079,TX104079,user_4358,Withdraw Cash,1800.51,Nakuru,iOS,Safaricom,individual,,0,0,0,6/9/2024 14:08
4080,TX104080,user_7615,Deposit Cash,6014.65,Meru,Feature Phone,Telkom Kenya,individual,,0,0,0,6/19/2024 3:36
4081,TX104081,user_7797,Lipa na M-Pesa,8617.68,Mombasa,Feature Phone,Safaricom,individual,,0,1,0,6/17/2024 16:16
4082,TX104082,user_9728,Pay Bill,669.35,Eldoret,iOS,Telkom Kenya,individual,,0,0,0,6/6/2024 7:53
4083,TX104083,user_8678,Deposit Cash,7805.68,Thika,iOS,Safaricom,individual,,0,0,0,6/29/2024 23:37
4084,TX104084,user_6698,Deposit Cash,446.75,Nyeri,iOS,Airtel,individual,,0,0,0,6/14/2024 23:10
4085,TX104085,user_2273,Send Money,1126.16,Mombasa,iOS,Telkom Kenya,individual,,0,1,1,6/24/2024 8:21
4086,TX104086,user_7653,Withdraw Cash,5779.77,Eldoret,iOS,Telkom Kenya,individual,,0,0,1,6/3/2024 20:58
4087,TX104087,user_2096,Send Money,8083.09,Meru,Feature Phone,Telkom Kenya,individual,,0,0,0,6/12/2024 11:04
4088,TX104088,user_9002,Send Money,4033.58,Nakuru,iOS,Safaricom,individual,,0,1,0,6/24/2024 10:44
4089,TX104089,user_5247,Buy Airtime,387.58,Machakos,iOS,Telkom Kenya,individual,,0,0,0,6/19/2024 1:36
4090,TX104090,user_6314,Deposit Cash,2590.78,Machakos,Feature Phone,Telkom Kenya,individual,,0,0,1,6/9/2024 11:11
4091,TX104091,user_4354,Withdraw Cash,2975.4,Mombasa,Android,Safaricom,individual,,0,0,0,6/8/2024 14:53
4092,TX104092,user_1270,Send Money,1158.82,Thika,Feature Phone,Telkom Kenya,agent,,0,0,1,6/11/2024 22:28
4093,TX104093,user_2186,Pay Bill,16603.83,Thika,Android,Telkom Kenya,individual,,0,0,0,6/9/2024 22:59
4094,TX104094,user_7305,Lipa na M-Pesa,1431.2,Nakuru,iOS,Safaricom,individual,,0,0,0,6/7/2024 11:07
4095,TX104095,user_3398,Withdraw Cash,826.16,Machakos,Android,Safaricom,individual,,0,0,0,6/12/2024 23:22
4096,TX104096,user_7995,Buy Airtime,408.4,Meru,Feature Phone,Safaricom,agent,,0,0,0,6/29/2024 18:46
4097,TX104097,user_8299,Withdraw Cash,1664.67,Mombasa,Android,Telkom Kenya,individual,,0,0,0,6/14/2024 9:49
4098,TX104098,user_5182,Deposit Cash,4128.83,Mombasa,Android,Airtel,individual,,0,0,0,6/4/2024 11:08
4099,TX104099,user_3230,Buy Airtime,921.22,Garissa,Android,Safaricom,individual,,0,0,0,6/7/2024 18:17
4100,TX104100,user_7511,Lipa na M-Pesa,5136.94,Nyeri,iOS,Telkom Kenya,individual,,0,0,0,6/18/2024 10:02
4101,TX104101,user_1128,Pay Bill,509.21,Kisumu,Feature Phone,Airtel,individual,,0,0,0,6/10/2024 15:06
4102,TX104102,user_4672,Send Money,2032.29,Garissa,Android,Airtel,agent,,0,0,0,6/7/2024 16:57
4103,TX104103,user_5765,Withdraw Cash,4241.71,Kisumu,iOS,Safaricom,individual,,0,0,0,6/5/2024 0:36
4104,TX104104,user_4970,Buy Airtime,508.84,Thika,Feature Phone,Safaricom,individual,,0,0,1,6/17/2024 2:50
4105,TX104105,user_8545,Lipa na M-Pesa,3188.19,Kisumu,Feature Phone,Safaricom,individual,,0,0,0,6/13/2024 2:40
4106,TX104106,user_6552,Send Money,5614.75,Nairobi,Feature Phone,Safaricom,agent,,0,0,0,6/28/2024 16:01
4107,TX104107,user_1627,Lipa na M-Pesa,3168.29,Thika,Feature Phone,Safaricom,individual,,0,0,0,6/6/2024 4:08
4108,TX104108,user_7589,Pay Bill,2507.2,Kisumu,iOS,Telkom Kenya,individual,,0,0,0,6/6/2024 10:41
4109,TX104109,user_3044,Send Money,6377.03,Nairobi,Feature Phone,Telkom Kenya,individual,,0,0,0,6/3/2024 10:24
4110,TX104110,user_3341,Send Money,14798.45,Nakuru,Android,Safaricom,individual,,0,0,0,6/6/2024 5:54
4111,TX104111,user_6884,Send Money,700.19,Machakos,Feature Phone,Telkom Kenya,individual,,0,0,0,6/24/2024 11:31
4112,TX104112,user_9185,Buy Airtime,4114.37,Machakos,Feature Phone,Safaricom,individual,,0,0,0,6/16/2024 7:12
4113,TX104113,user_1249,Send Money,294.34,Machakos,iOS,Safaricom,individual,,0,0,0,6/12/2024 1:35
4114,TX104114,user_3925,Lipa na M-Pesa,153.25,Kisumu,Android,Airtel,individual,,0,0,0,6/13/2024 12:47
4115,TX104115,user_6043,Buy Airtime,1153.75,Machakos,Android,Safaricom,individual,,0,0,0,6/3/2024 18:23
4116,TX104116,user_1974,Send Money,12381.94,Eldoret,iOS,Airtel,individual,,0,0,0,6/14/2024 21:18
4117,TX104117,user_8192,Lipa na M-Pesa,2811.9,Machakos,iOS,Telkom Kenya,individual,,0,0,0,6/28/2024 16:21
4118,TX104118,user_3672,Lipa na M-Pesa,1093.21,Kisumu,Android,Safaricom,individual,,0,0,0,6/4/2024 16:16
4119,TX104119,user_8279,Withdraw Cash,497.84,Kisumu,Android,Airtel,individual,,0,0,0,6/29/2024 21:28
4120,TX104120,user_8531,Lipa na M-Pesa,8848.08,Nairobi,Feature Phone,Airtel,individual,,0,0,1,6/27/2024 16:46
4121,TX104121,user_9662,Deposit Cash,1574.97,Machakos,iOS,Telkom Kenya,individual,,0,1,0,6/8/2024 14:28
4122,TX104122,user_2987,Pay Bill,1282.01,Machakos,Android,Airtel,individual,,0,0,0,6/21/2024 9:12
4123,TX104123,user_1090,Send Money,6830.85,Nyeri,Android,Safaricom,individual,,0,0,0,6/26/2024 7:32
4124,TX104124,user_9721,Send Money,3245.76,Thika,iOS,Safaricom,agent,,0,1,0,6/24/2024 7:29
4125,TX104125,user_5059,Send Money,646.41,Mombasa,iOS,Airtel,individual,,0,0,0,6/9/2024 19:11
4126,TX104126,user_3773,Lipa na M-Pesa,1915.67,Nairobi,Android,Safaricom,individual,,0,0,0,6/13/2024 18:00
4127,TX104127,user_9383,Lipa na M-Pesa,9220.06,Machakos,iOS,Safaricom,individual,,0,0,0,6/20/2024 20:20
4128,TX104128,user_8409,Send Money,8101.43,Meru,Android,Airtel,individual,,0,0,1,6/11/2024 0:54
4129,TX104129,user_5440,Deposit Cash,254.41,Eldoret,Android,Telkom Kenya,individual,,0,1,0,6/27/2024 18:43
4130,TX104130,user_8347,Buy Airtime,1094.84,Garissa,Feature Phone,Telkom Kenya,individual,,0,0,0,6/2/2024 7:39
4131,TX104131,user_2008,Buy Airtime,587.56,Meru,Feature Phone,Safaricom,individual,,0,0,0,6/25/2024 23:36
4132,TX104132,user_4783,Pay Bill,2671.08,Eldoret,iOS,Airtel,individual,,0,0,0,6/28/2024 16:22
4133,TX104133,user_7646,Withdraw Cash,4851.8,Nairobi,iOS,Safaricom,individual,,0,1,1,6/2/2024 11:50
4134,TX104134,user_5298,Pay Bill,1226.15,Machakos,Android,Safaricom,individual,,0,0,0,6/4/2024 12:22
4135,TX104135,user_5668,Send Money,4965.8,Meru,Feature Phone,Airtel,individual,,1,0,0,6/15/2024 14:00
4136,TX104136,user_5287,Send Money,3866.72,Nyeri,iOS,Telkom Kenya,individual,,0,0,0,6/15/2024 13:05
4137,TX104137,user_3052,Send Money,4559.7,Meru,Android,Safaricom,individual,,0,0,0,6/19/2024 3:39
4138,TX104138,user_7009,Withdraw Cash,10364.23,Nyeri,Feature Phone,Telkom Kenya,agent,,0,0,0,6/7/2024 0:27
4139,TX104139,user_2716,Lipa na M-Pesa,1934.49,Nyeri,Android,Safaricom,agent,,0,0,0,6/15/2024 3:59
4140,TX104140,user_1310,Withdraw Cash,1467.95,Eldoret,Feature Phone,Airtel,individual,,0,0,0,6/21/2024 10:34
4141,TX104141,user_5538,Pay Bill,4030.35,Nyeri,Android,Airtel,individual,,0,1,0,6/17/2024 16:50
4142,TX104142,user_2260,Lipa na M-Pesa,5767.85,Eldoret,Feature Phone,Telkom Kenya,individual,,0,0,0,6/12/2024 1:34
4143,TX104143,user_4932,Lipa na M-Pesa,743.77,Mombasa,Android,Safaricom,individual,,0,0,0,6/27/2024 5:32
4144,TX104144,user_1584,Pay Bill,6566.03,Meru,Android,Airtel,individual,,0,0,1,6/19/2024 12:54
4145,TX104145,user_8616,Lipa na M-Pesa,208.58,Kisumu,iOS,Safaricom,individual,,0,0,0,6/15/2024 19:23
4146,TX104146,user_9551,Buy Airtime,22.45,Mombasa,Feature Phone,Safaricom,individual,,0,0,0,6/22/2024 23:18
4147,TX104147,user_3866,Pay Bill,603.69,Nairobi,Feature Phone,Telkom Kenya,individual,,0,0,0,6/27/2024 22:22
4148,TX104148,user_6898,Pay Bill,13466.28,Thika,iOS,Safaricom,individual,,0,0,0,6/5/2024 22:19
4149,TX104149,user_3011,Buy Airtime,2594.99,Eldoret,iOS,Safaricom,individual,,0,0,0,6/29/2024 17:08
4150,TX104150,user_7251,Withdraw Cash,166.9,Garissa,Android,Telkom Kenya,individual,,0,0,0,6/29/2024 16:58
4151,TX104151,user_5939,Withdraw Cash,20543.21,Garissa,Feature Phone,Airtel,individual,,0,0,0,6/10/2024 11:55
4152,TX104152,user_5006,Withdraw Cash,4781.5,Meru,Android,Safaricom,individual,,0,0,0,6/6/2024 0:15
4153,TX104153,user_2625,Lipa na M-Pesa,6370.67,Nairobi,Android,Safaricom,individual,,0,0,0,6/15/2024 5:36
4154,TX104154,user_1890,Buy Airtime,838.08,Nyeri,Android,Airtel,individual,,0,0,0,6/15/2024 20:04
4155,TX104155,user_7078,Pay Bill,390.02,Machakos,iOS,Telkom Kenya,individual,,0,0,0,6/14/2024 12:55
4156,TX104156,user_8036,Pay Bill,2533.24,Meru,Feature Phone,Airtel,individual,,0,0,0,6/4/2024 11:33
4157,TX104157,user_9923,Pay Bill,5177.13,Nairobi,iOS,Safaricom,individual,,0,1,0,6/19/2024 20:43
4158,TX104158,user_4961,Lipa na M-Pesa,3554.27,Machakos,iOS,Safaricom,individual,,0,0,0,6/1/2024 15:05
4159,TX104159,user_3504,Lipa na M-Pesa,3489.92,Nakuru,Feature Phone,Telkom Kenya,individual,,0,0,0,6/24/2024 10:50
4160,TX104160,user_9806,Deposit Cash,4952.81,Nairobi,Feature Phone,Telkom Kenya,agent,,0,0,0,6/26/2024 9:20
4161,TX104161,user_4806,Withdraw Cash,901.26,Eldoret,iOS,Airtel,agent,,0,1,1,6/16/2024 14:28
4162,TX104162,user_7100,Deposit Cash,3791.51,Garissa,iOS,Telkom Kenya,individual,,0,0,1,6/7/2024 16:48
4163,TX104163,user_2719,Deposit Cash,1742.17,Nakuru,iOS,Airtel,agent,,0,0,0,6/3/2024 19:34
4164,TX104164,user_7686,Lipa na M-Pesa,253.07,Kisumu,Feature Phone,Airtel,individual,,0,0,0,6/3/2024 7:19
4165,TX104165,user_2587,Withdraw Cash,790.39,Eldoret,Feature Phone,Safaricom,individual,,0,0,0,6/16/2024 12:20
4166,TX104166,user_8000,Withdraw Cash,5529.64,Mombasa,Android,Airtel,individual,,0,0,0,6/7/2024 5:47
4167,TX104167,user_1896,Pay Bill,7919.44,Machakos,Feature Phone,Airtel,individual,,0,0,0,6/15/2024 17:59
4168,TX104168,user_6558,Lipa na M-Pesa,1163.51,Mombasa,iOS,Telkom Kenya,individual,,0,0,0,6/2/2024 6:34
4169,TX104169,user_9469,Withdraw Cash,739.08,Thika,Feature Phone,Telkom Kenya,individual,,0,0,0,6/12/2024 16:45
4170,TX104170,user_5647,Deposit Cash,94.81,Garissa,Feature Phone,Safaricom,individual,,0,0,0,6/9/2024 12:05
4171,TX104171,user_3432,Buy Airtime,10327.48,Garissa,Feature Phone,Safaricom,individual,,0,0,0,6/19/2024 17:44
4172,TX104172,user_4904,Buy Airtime,4030.44,Nairobi,iOS,Safaricom,individual,,0,0,0,6/24/2024 0:06
4173,TX104173,user_7837,Lipa na M-Pesa,11015.39,Machakos,Android,Airtel,individual,,0,0,0,6/8/2024 15:25
4174,TX104174,user_2449,Pay Bill,6978.97,Nyeri,Android,Telkom Kenya,individual,,0,0,0,6/20/2024 18:23
4175,TX104175,user_5500,Pay Bill,1456.78,Garissa,iOS,Airtel,individual,,0,0,0,6/26/2024 19:54
4176,TX104176,user_6454,Withdraw Cash,418.44,Machakos,iOS,Safaricom,individual,,0,0,1,6/27/2024 12:56
